date,Mkt-RF,SMB,HML,RF,year
196406,0.0127,-0.0023,0.0068000000000000005,0.003,1964
196407,0.0174,0.0019,0.0079,0.003,1964
196408,-0.0144,0.0001,0.0007000000000000001,0.0028000000000000004,1964
196409,0.0269,-0.0063,0.0172,0.0028000000000000004,1964
196410,0.006,0.0048,0.0108,0.0029,1964
196411,-0.0001,0.0062,-0.0204,0.0029,1964
196412,0.0004,-0.0024,-0.024300000000000002,0.0031,1964
196501,0.0354,0.025699999999999997,0.0036,0.0028000000000000004,1965
196502,0.0044,0.0331,0.0022,0.003,1965
196503,-0.0134,0.0179,0.0115,0.0036,1965
196504,0.0311,0.011399999999999999,0.0073,0.0031,1965
196505,-0.0078000000000000005,0.0002,-0.0155,0.0031,1965
196506,-0.055099999999999996,-0.0407,0.0023,0.0034999999999999996,1965
196507,0.0144,0.0086,0.0219,0.0031,1965
196508,0.0273,0.0285,-0.0098,0.0033,1965
196509,0.0286,0.0063,-0.0014000000000000002,0.0031,1965
196510,0.026000000000000002,0.0252,0.0155,0.0031,1965
196511,-0.0003,0.046900000000000004,0.0016,0.0034999999999999996,1965
196512,0.0101,0.0207,0.0215,0.0033,1965
196601,0.0072,0.04019999999999999,0.0327,0.0038,1966
196602,-0.0121,0.0444,0.0038,0.0034999999999999996,1966
196603,-0.025099999999999997,0.0086,-0.0213,0.0038,1966
196604,0.0213,0.0344,-0.0036,0.0034000000000000002,1966
196605,-0.0567,-0.046,-0.016,0.0040999999999999995,1966
196606,-0.0144,0.0102,0.0049,0.0038,1966
196607,-0.0163,-0.0034999999999999996,0.0091,0.0034999999999999996,1966
196608,-0.0794,-0.0326,0.005,0.0040999999999999995,1966
196609,-0.0106,-0.0101,0.0048,0.004,1966
196610,0.038599999999999995,-0.066,0.0274,0.0045000000000000005,1966
196611,0.0138,0.0407,-0.0463,0.004,1966
196612,0.0013,0.019299999999999998,-0.0095,0.004,1966
196701,0.0815,0.081,0.0236,0.0043,1967
196702,0.0077,0.0332,-0.0226,0.0036,1967
196703,0.039900000000000005,0.0147,0.004699999999999999,0.0039000000000000003,1967
196704,0.038900000000000004,0.004699999999999999,-0.0229,0.0032,1967
196705,-0.0432,0.021099999999999997,0.008,0.0033,1967
196706,0.0242,0.058499999999999996,0.008,0.0027,1967
196707,0.0458,0.0317,0.0275,0.0032,1967
196708,-0.009000000000000001,0.0043,0.0143,0.0031,1967
196709,0.031,0.0304,-0.024700000000000003,0.0032,1967
196710,-0.0308,0.0147,-0.0329,0.0039000000000000003,1967
196711,0.0037,0.0018,-0.0171,0.0036,1967
196712,0.0305,0.0562,-0.0054,0.0033,1967
196801,-0.0403,0.039900000000000005,0.048499999999999995,0.004,1968
196802,-0.0374,-0.0294,0.0123,0.0039000000000000003,1968
196803,0.0021,-0.013000000000000001,-0.0063,0.0038,1968
196804,0.0902,0.056600000000000004,-0.011000000000000001,0.0043,1968
196805,0.022799999999999997,0.0629,0.008199999999999999,0.0045000000000000005,1968
196806,0.006999999999999999,-0.0019,0.0066,0.0043,1968
196807,-0.0269,-0.0128,0.053099999999999994,0.0048,1968
196808,0.013500000000000002,0.0242,0.009899999999999999,0.0042,1968
196809,0.0405,0.0274,0.003,0.0043,1968
196810,0.0043,-0.005,0.0282,0.0044,1968
196811,0.054299999999999994,0.023399999999999997,-0.0096,0.0042,1968
196812,-0.0393,0.0336,0.0004,0.0043,1968
196901,-0.0125,-0.0063,0.0166,0.0053,1969
196902,-0.058600000000000006,-0.039599999999999996,0.0089,0.0046,1969
196903,0.026600000000000002,-0.003,-0.0042,0.0046,1969
196904,0.0146,-0.008100000000000001,0.0002,0.0053,1969
196905,-0.0009,-0.0032,0.0062,0.0048,1969
196906,-0.0719,-0.053399999999999996,-0.011000000000000001,0.0051,1969
196907,-0.07,-0.032400000000000005,0.0118,0.0053,1969
196908,0.046900000000000004,0.008100000000000001,-0.0375,0.005,1969
196909,-0.0297,0.0123,-0.0322,0.0062,1969
196910,0.0506,0.0392,-0.031200000000000002,0.006,1969
196911,-0.038,-0.0255,-0.0125,0.0052,1969
196912,-0.0263,-0.0368,-0.0288,0.0064,1969
197001,-0.081,0.0291,0.0317,0.006,1970
197002,0.051399999999999994,-0.0239,0.0369,0.0062,1970
197003,-0.0106,-0.0231,0.0408,0.005699999999999999,1970
197004,-0.1099,-0.061399999999999996,0.061399999999999996,0.005,1970
197005,-0.069,-0.0461,0.0332,0.0053,1970
197006,-0.057999999999999996,-0.0208,0.0044,0.0058,1970
197007,0.0692,-0.0055000000000000005,0.009300000000000001,0.0052,1970
197008,0.045,0.0148,0.0141,0.0053,1970
197009,0.0418,0.0861,-0.0541,0.0054,1970
197010,-0.0227,-0.0417,0.0021,0.0046,1970
197011,0.0462,-0.0397,0.0158,0.0046,1970
197012,0.0574,0.0282,0.0104,0.0042,1970
197101,0.0483,0.0728,0.0155,0.0038,1971
197102,0.0141,0.018600000000000002,-0.0124,0.0033,1971
197103,0.0412,0.026000000000000002,-0.0395,0.003,1971
197104,0.0315,-0.0049,0.0086,0.0028000000000000004,1971
197105,-0.039900000000000005,-0.0104,-0.013300000000000001,0.0029,1971
197106,-0.0009,-0.015300000000000001,-0.0197,0.0037,1971
197107,-0.0449,-0.0151,-0.0002,0.004,1971
197108,0.0379,-0.0022,0.0264,0.004699999999999999,1971
197109,-0.0086,0.005,-0.028999999999999998,0.0037,1971
197110,-0.044199999999999996,-0.0175,-0.0051,0.0037,1971
197111,-0.0046,-0.0277,-0.0167,0.0037,1971
197112,0.08710000000000001,0.0329,-0.0038,0.0037,1971
197201,0.024700000000000003,0.0584,0.0212,0.0029,1972
197202,0.0287,0.0132,-0.028300000000000002,0.0025,1972
197203,0.0062,-0.0029,-0.0161,0.0027,1972
197204,0.0029,0.0016,0.0003,0.0029,1972
197205,0.0129,-0.0271,-0.027200000000000002,0.003,1972
197206,-0.024300000000000002,0.0028000000000000004,-0.0246,0.0029,1972
197207,-0.008,-0.028999999999999998,0.006,0.0031,1972
197208,0.0327,-0.039900000000000005,0.045599999999999995,0.0029,1972
197209,-0.011399999999999999,-0.026600000000000002,0.0049,0.0034000000000000002,1972
197210,0.0052,-0.0273,0.012199999999999999,0.004,1972
197211,0.046,-0.0118,0.048799999999999996,0.0037,1972
197212,0.0062,-0.0195,-0.0218,0.0037,1972
197301,-0.0327,-0.0349,0.027000000000000003,0.0044,1973
197302,-0.048499999999999995,-0.038900000000000004,0.016399999999999998,0.0042,1973
197303,-0.013000000000000001,-0.0278,0.025699999999999997,0.0046,1973
197304,-0.056799999999999996,-0.0384,0.053899999999999997,0.0052,1973
197305,-0.0297,-0.06269999999999999,0.0038,0.0051,1973
197306,-0.015700000000000002,-0.028399999999999998,0.011399999999999999,0.0051,1973
197307,0.0504,0.07919999999999999,-0.0526,0.0064,1973
197308,-0.0382,-0.02,0.0103,0.006999999999999999,1973
197309,0.047400000000000005,0.029300000000000003,0.0222,0.0068000000000000005,1973
197310,-0.0083,-0.0021,0.0166,0.006500000000000001,1973
197311,-0.1278,-0.07719999999999999,0.0409,0.005600000000000001,1973
197312,0.0059,-0.054000000000000006,0.0401,0.0064,1973
197401,-0.0016,0.0968,0.059500000000000004,0.0063,1974
197402,-0.0046,0.0,0.024700000000000003,0.0058,1974
197403,-0.0282,0.025,-0.0014000000000000002,0.005600000000000001,1974
197404,-0.0528,-0.0068000000000000005,0.0092,0.0075,1974
197405,-0.047,-0.029300000000000003,-0.0208,0.0075,1974
197406,-0.028399999999999998,-0.0024,0.0083,0.006,1974
197407,-0.0806,0.0078000000000000005,0.0516,0.006999999999999999,1974
197408,-0.09390000000000001,-0.0069,0.026099999999999998,0.006,1974
197409,-0.11789999999999999,0.0027,0.054299999999999994,0.008100000000000001,1974
197410,0.1611,-0.034300000000000004,-0.09910000000000001,0.0051,1974
197411,-0.0453,-0.011699999999999999,-0.0025,0.0054,1974
197412,-0.0344,-0.047400000000000005,0.0012,0.006999999999999999,1974
197501,0.1367,0.1106,0.08259999999999999,0.0058,1975
197502,0.0556,0.0012,-0.0447,0.0043,1975
197503,0.026600000000000002,0.0375,0.0242,0.0040999999999999995,1975
197504,0.042199999999999994,-0.0064,-0.0113,0.0044,1975
197505,0.052000000000000005,0.0393,-0.0405,0.0044,1975
197506,0.0487,0.008100000000000001,0.013500000000000002,0.0040999999999999995,1975
197507,-0.066,0.026600000000000002,0.0176,0.0048,1975
197508,-0.028399999999999998,-0.0317,-0.0091,0.0048,1975
197509,-0.0426,-0.0016,0.0033,0.0053,1975
197510,0.053200000000000004,-0.0408,0.0034999999999999996,0.005600000000000001,1975
197511,0.0265,-0.012199999999999999,0.0203,0.0040999999999999995,1975
197512,-0.016,-0.0087,0.017,0.0048,1975
197601,0.1215,0.0487,0.0863,0.004699999999999999,1976
197602,0.0031,0.0697,0.0571,0.0034000000000000002,1976
197603,0.0232,-0.011699999999999999,-0.0011,0.004,1976
197604,-0.0149,-0.0008,-0.0016,0.0042,1976
197605,-0.0134,-0.011899999999999999,-0.0129,0.0037,1976
197606,0.0406,-0.0132,0.0073,0.0043,1976
197607,-0.0106,0.0028000000000000004,0.0174,0.004699999999999999,1976
197608,-0.005699999999999999,-0.020499999999999997,0.0079,0.0042,1976
197609,0.0206,0.0008,-0.0031,0.0044,1976
197610,-0.0242,0.0014000000000000002,-0.0017000000000000001,0.0040999999999999995,1976
197611,0.0036,0.023399999999999997,0.015300000000000001,0.004,1976
197612,0.0565,0.030299999999999997,0.0223,0.004,1976
197701,-0.0403,0.0475,0.0432,0.0036,1977
197702,-0.0194,0.0103,0.0045000000000000005,0.0034999999999999996,1977
197703,-0.013500000000000002,0.009899999999999999,0.0109,0.0038,1977
197704,0.0015,-0.0013,0.0338,0.0038,1977
197705,-0.0147,0.0125,0.008100000000000001,0.0037,1977
197706,0.0472,0.0207,-0.0062,0.004,1977
197707,-0.0169,0.0209,-0.006,0.0042,1977
197708,-0.0176,0.0155,-0.0277,0.0044,1977
197709,-0.0027,0.015,-0.0026,0.0043,1977
197710,-0.043899999999999995,0.011899999999999999,0.016200000000000003,0.0049,1977
197711,0.04,0.0368,0.0023,0.005,1977
197712,0.0027,0.013600000000000001,-0.0029,0.0049,1977
197801,-0.06,0.022799999999999997,0.0338,0.0049,1978
197802,-0.0139,0.0359,0.008100000000000001,0.0046,1978
197803,0.0285,0.0344,0.0115,0.0053,1978
197804,0.0787,0.0036,-0.0354,0.0054,1978
197805,0.0176,0.0453,-0.0055000000000000005,0.0051,1978
197806,-0.0169,0.0174,0.006,0.0054,1978
197807,0.0512,0.0029,-0.01,0.005600000000000001,1978
197808,0.0378,0.0506,-0.0066,0.005600000000000001,1978
197809,-0.0144,-0.0049,0.018799999999999997,0.0062,1978
197810,-0.11900000000000001,-0.0989,0.0126,0.0068000000000000005,1978
197811,0.0271,0.030600000000000002,-0.0208,0.006999999999999999,1978
197812,0.0087,0.011899999999999999,-0.021400000000000002,0.0078000000000000005,1978
197901,0.042199999999999994,0.0355,0.0219,0.0077,1979
197902,-0.0356,0.0044,0.011699999999999999,0.0073,1979
197903,0.0567,0.032,-0.0068000000000000005,0.008100000000000001,1979
197904,-0.0007000000000000001,0.0217,0.011200000000000002,0.008,1979
197905,-0.022000000000000002,0.0021,0.0132,0.008199999999999999,1979
197906,0.0384,0.0113,0.014199999999999999,0.008100000000000001,1979
197907,0.0083,0.0128,0.0179,0.0077,1979
197908,0.0554,0.019799999999999998,-0.0158,0.0077,1979
197909,-0.0083,-0.0026,-0.009399999999999999,0.0083,1979
197910,-0.081,-0.0338,-0.0183,0.0087,1979
197911,0.052199999999999996,0.0281,-0.0321,0.009899999999999999,1979
197912,0.0178,0.041299999999999996,-0.0213,0.0095,1979
198001,0.055,0.016200000000000003,0.018500000000000003,0.008,1980
198002,-0.0123,-0.018600000000000002,0.0059,0.0089,1980
198003,-0.129,-0.067,-0.0096,0.0121,1980
198004,0.0395,0.0105,0.0103,0.0126,1980
198005,0.0526,0.020499999999999997,0.0038,0.008100000000000001,1980
198006,0.0298,0.0166,-0.008,0.0060999999999999995,1980
198007,0.06509999999999999,0.040999999999999995,-0.0629,0.0053,1980
198008,0.0175,0.039,-0.0246,0.0064,1980
198009,0.0219,0.0096,-0.0461,0.0075,1980
198010,0.0104,0.0239,-0.029300000000000003,0.0095,1980
198011,0.096,-0.0327,-0.08109999999999999,0.0096,1980
198012,-0.0446,-0.0028000000000000004,0.027999999999999997,0.0131,1980
198101,-0.0506,0.0291,0.0674,0.0104,1981
198102,0.0060999999999999995,-0.004699999999999999,0.0097,0.010700000000000001,1981
198103,0.036699999999999997,0.0334,0.0060999999999999995,0.0121,1981
198104,-0.0216,0.045,0.022799999999999997,0.0108,1981
198105,0.0013,0.0194,-0.0043,0.0115,1981
198106,-0.023399999999999997,-0.0083,0.051399999999999994,0.013500000000000002,1981
198107,-0.0155,-0.0207,-0.0060999999999999995,0.0124,1981
198108,-0.0702,-0.0195,0.0471,0.0128,1981
198109,-0.0719,-0.0268,0.051100000000000007,0.0124,1981
198110,0.0492,0.0213,-0.0409,0.0121,1981
198111,0.034,-0.0109,0.0191,0.010700000000000001,1981
198112,-0.0363,0.0118,0.0079,0.0087,1981
198201,-0.0323,-0.0125,0.0319,0.008,1982
198202,-0.058600000000000006,0.0046,0.060899999999999996,0.0092,1982
198203,-0.0182,-0.0019,0.037599999999999995,0.0098,1982
198204,0.032400000000000005,0.016399999999999998,-0.0308,0.0113,1982
198205,-0.0393,0.0017000000000000001,0.0178,0.0106,1982
198206,-0.0308,-0.0043,0.015600000000000001,0.0096,1982
198207,-0.032,0.0091,0.0007000000000000001,0.0105,1982
198208,0.11230000000000001,-0.042800000000000005,0.0109,0.0076,1982
198209,0.0131,0.0287,0.0023,0.0051,1982
198210,0.113,0.023799999999999998,-0.0362,0.0059,1982
198211,0.046799999999999994,0.0463,-0.018000000000000002,0.0063,1982
198212,0.005600000000000001,-0.0031,-0.0006,0.0067,1982
198301,0.0359,0.0282,-0.0072,0.0069,1983
198302,0.0259,0.0318,0.0066,0.0062,1983
198303,0.0281,0.0175,0.0206,0.0063,1983
198304,0.0666,0.0046,0.0043,0.0070999999999999995,1983
198305,0.0051,0.062,-0.013999999999999999,0.0069,1983
198306,0.030699999999999998,0.009300000000000001,-0.038900000000000004,0.0067,1983
198307,-0.0406,0.015,0.0554,0.0074,1983
198308,-0.005,-0.0429,0.0559,0.0076,1983
198309,0.0092,0.0060999999999999995,0.009899999999999999,0.0076,1983
198310,-0.034300000000000004,-0.0355,0.0496,0.0076,1983
198311,0.0217,0.0202,-0.0073,0.006999999999999999,1983
198312,-0.0177,-0.0025,0.0175,0.0073,1983
198401,-0.0192,-0.0034999999999999996,0.0748,0.0076,1984
198402,-0.04769999999999999,-0.0168,0.0341,0.0070999999999999995,1984
198403,0.006500000000000001,0.001,0.0053,0.0073,1984
198404,-0.0051,-0.0116,0.011899999999999999,0.008100000000000001,1984
198405,-0.059800000000000006,0.0007000000000000001,0.0026,0.0078000000000000005,1984
198406,0.0181,-0.0024,-0.0275,0.0075,1984
198407,-0.027200000000000002,-0.022000000000000002,0.0039000000000000003,0.008199999999999999,1984
198408,0.1027,-0.0027,-0.0174,0.0083,1984
198409,-0.008,0.0015,0.0525,0.0086,1984
198410,-0.0084,-0.0111,0.0059,0.01,1984
198411,-0.0177,-0.0072,0.0387,0.0073,1984
198412,0.0184,-0.0066,-0.0029,0.0064,1984
198501,0.0797,0.0327,-0.0521,0.006500000000000001,1985
198502,0.012199999999999999,0.0070999999999999995,-0.0024,0.0058,1985
198503,-0.0083,-0.010700000000000001,0.0401,0.0062,1985
198504,-0.0096,0.0009,0.036000000000000004,0.0072,1985
198505,0.0507,-0.023,-0.0098,0.0066,1985
198506,0.0127,0.0048,0.0038,0.0055000000000000005,1985
198507,-0.0072,0.028300000000000002,-0.016200000000000003,0.0062,1985
198508,-0.0101,-0.003,0.023399999999999997,0.0055000000000000005,1985
198509,-0.0451,-0.016200000000000003,0.0121,0.006,1985
198510,0.04,-0.015,0.0077,0.006500000000000001,1985
198511,0.0646,0.0019,-0.0291,0.0060999999999999995,1985
198512,0.0388,-0.0053,-0.0146,0.006500000000000001,1985
198601,0.006500000000000001,0.0115,0.0046,0.005600000000000001,1986
198602,0.07139999999999999,-0.005699999999999999,-0.0063,0.0053,1986
198603,0.049100000000000005,-0.0054,-0.0039000000000000003,0.006,1986
198604,-0.0128,0.0276,-0.0281,0.0052,1986
198605,0.0462,-0.013600000000000001,-0.0014000000000000002,0.0049,1986
198606,0.0106,-0.009300000000000001,0.012,0.0052,1986
198607,-0.0643,-0.034300000000000004,0.0466,0.0052,1986
198608,0.060700000000000004,-0.0416,0.0354,0.0046,1986
198609,-0.0859,0.024,0.0323,0.0045000000000000005,1986
198610,0.0464,-0.0253,-0.014199999999999999,0.0046,1986
198611,0.011699999999999999,-0.0187,-0.0002,0.0039000000000000003,1986
198612,-0.0326,0.0019,0.0036,0.0049,1986
198701,0.1245,-0.0189,-0.0318,0.0042,1987
198702,0.0438,0.0345,-0.058600000000000006,0.0043,1987
198703,0.0163,0.005,0.0166,0.004699999999999999,1987
198704,-0.0209,-0.0172,-0.0036,0.0044,1987
198705,0.0011,-0.0053,0.0022,0.0038,1987
198706,0.0391,-0.0203,0.0113,0.0048,1987
198707,0.0384,-0.005699999999999999,0.009399999999999999,0.0046,1987
198708,0.0352,-0.0085,-0.0098,0.004699999999999999,1987
198709,-0.0258,0.0058,0.0026,0.0045000000000000005,1987
198710,-0.23190000000000002,-0.0827,0.0418,0.006,1987
198711,-0.0776,0.0268,0.031400000000000004,0.0034999999999999996,1987
198712,0.0682,0.0003,-0.044199999999999996,0.0039000000000000003,1987
198801,0.0421,-0.0075,0.0493,0.0029,1988
198802,0.04769999999999999,0.0333,-0.015300000000000001,0.0046,1988
198803,-0.0226,0.0601,0.0086,0.0044,1988
198804,0.005699999999999999,0.0091,0.0151,0.0046,1988
198805,-0.0027,-0.0254,0.024399999999999998,0.0051,1988
198806,0.0478,0.0202,-0.013500000000000002,0.0049,1988
198807,-0.0125,-0.0023,0.0218,0.0051,1988
198808,-0.0331,0.0007000000000000001,0.021400000000000002,0.0059,1988
198809,0.0331,-0.0134,-0.0075,0.0062,1988
198810,0.0116,-0.0292,0.0203,0.0060999999999999995,1988
198811,-0.0227,-0.016399999999999998,0.0147,0.005699999999999999,1988
198812,0.0148,0.0189,-0.0183,0.0063,1988
198901,0.060700000000000004,-0.0219,0.0060999999999999995,0.0055000000000000005,1989
198902,-0.0223,0.0281,0.009899999999999999,0.0060999999999999995,1989
198903,0.015700000000000002,0.0067,0.004699999999999999,0.0067,1989
198904,0.0435,-0.0067,-0.0148,0.0067,1989
198905,0.032799999999999996,-0.0009,-0.009000000000000001,0.0079,1989
198906,-0.013300000000000001,-0.0097,0.022099999999999998,0.0070999999999999995,1989
198907,0.0718,-0.041100000000000005,-0.027999999999999997,0.006999999999999999,1989
198908,0.0143,0.005699999999999999,0.0062,0.0074,1989
198909,-0.0076,0.003,-0.0127,0.006500000000000001,1989
198910,-0.0365,-0.032400000000000005,-0.0116,0.0068000000000000005,1989
198911,0.0104,-0.011899999999999999,-0.0113,0.0069,1989
198912,0.0118,-0.023700000000000002,0.0015,0.0060999999999999995,1989
199001,-0.078,-0.011399999999999999,0.0083,0.005699999999999999,1990
199002,0.011200000000000002,0.0097,0.006500000000000001,0.005699999999999999,1990
199003,0.0183,0.0147,-0.028999999999999998,0.0064,1990
199004,-0.0336,-0.004699999999999999,-0.025699999999999997,0.0069,1990
199005,0.0843,-0.0256,-0.038900000000000004,0.0068000000000000005,1990
199006,-0.0109,0.013500000000000002,-0.02,0.0063,1990
199007,-0.019,-0.0308,-0.0006,0.0068000000000000005,1990
199008,-0.1012,-0.035,0.015600000000000001,0.0066,1990
199009,-0.0611,-0.0364,0.0059,0.006,1990
199010,-0.0192,-0.0552,0.0008,0.0068000000000000005,1990
199011,0.0635,0.0042,-0.0297,0.005699999999999999,1990
199012,0.0246,0.0079,-0.015700000000000002,0.006,1990
199101,0.046900000000000004,0.0378,-0.0148,0.0052,1991
199102,0.0719,0.0401,-0.0062,0.0048,1991
199103,0.026600000000000002,0.0388,-0.013000000000000001,0.0044,1991
199104,-0.0028000000000000004,0.005,0.0149,0.0053,1991
199105,0.0366,-0.0039000000000000003,-0.0052,0.004699999999999999,1991
199106,-0.049400000000000006,0.0018,0.0108,0.0042,1991
199107,0.0424,-0.0097,-0.013000000000000001,0.0049,1991
199108,0.0232,0.0158,-0.0079,0.0046,1991
199109,-0.0159,0.0168,-0.0123,0.0046,1991
199110,0.0129,0.0077,-0.0043,0.0042,1991
199111,-0.042,-0.0051,-0.0177,0.0039000000000000003,1991
199112,0.1085,-0.0226,-0.042300000000000004,0.0038,1991
199201,-0.0059,0.0848,0.0467,0.0034000000000000002,1992
199202,0.0108,0.0083,0.06509999999999999,0.0028000000000000004,1992
199203,-0.0265,-0.0097,0.0349,0.0034000000000000002,1992
199204,0.0109,-0.061200000000000004,0.0436,0.0032,1992
199205,0.003,0.0040999999999999995,0.0111,0.0028000000000000004,1992
199206,-0.0233,-0.031,0.032400000000000005,0.0032,1992
199207,0.0378,-0.0045000000000000005,-0.0051,0.0031,1992
199208,-0.023799999999999998,-0.001,-0.0109,0.0026,1992
199209,0.011899999999999999,0.0055000000000000005,-0.0019,0.0026,1992
199210,0.0102,0.021099999999999997,-0.019799999999999998,0.0023,1992
199211,0.0414,0.0368,-0.0152,0.0023,1992
199212,0.015300000000000001,0.0165,0.0264,0.0028000000000000004,1992
199301,0.009300000000000001,0.0189,0.059000000000000004,0.0023,1993
199302,0.0012,-0.0339,0.06480000000000001,0.0022,1993
199303,0.0232,0.0029,0.0126,0.0025,1993
199304,-0.0305,-0.0062,0.0255,0.0024,1993
199305,0.028900000000000002,0.0206,-0.0346,0.0022,1993
199306,0.003,-0.003,0.0264,0.0025,1993
199307,-0.0034000000000000002,0.0096,0.0287,0.0024,1993
199308,0.037200000000000004,0.0011,0.0018,0.0025,1993
199309,-0.0012,0.030899999999999997,-0.0024,0.0026,1993
199310,0.014199999999999999,0.0199,-0.0278,0.0022,1993
199311,-0.0187,-0.0127,-0.0078000000000000005,0.0025,1993
199312,0.0165,0.011899999999999999,0.0025,0.0023,1993
199401,0.0287,0.0033,0.011000000000000001,0.0025,1994
199402,-0.0255,0.0276,-0.0152,0.0021,1994
199403,-0.0479,-0.0108,0.0167,0.0027,1994
199404,0.0068000000000000005,-0.009300000000000001,0.0166,0.0027,1994
199405,0.0058,-0.0209,0.006,0.0032,1994
199406,-0.0304,-0.0043,0.0177,0.0031,1994
199407,0.0282,-0.0181,0.0060999999999999995,0.0028000000000000004,1994
199408,0.04019999999999999,0.015,-0.0255,0.0037,1994
199409,-0.022799999999999997,0.0304,-0.0181,0.0037,1994
199410,0.013500000000000002,-0.0216,-0.0166,0.0038,1994
199411,-0.0403,0.0028000000000000004,-0.0073,0.0037,1994
199412,0.0086,0.0017000000000000001,-0.0009,0.0044,1994
199501,0.018000000000000002,-0.0351,0.0259,0.0042,1995
199502,0.0363,-0.0060999999999999995,0.009899999999999999,0.004,1995
199503,0.0219,-0.002,-0.0213,0.0046,1995
199504,0.021099999999999997,-0.0051,0.0167,0.0044,1995
199505,0.028999999999999998,-0.0253,0.022799999999999997,0.0054,1995
199506,0.027200000000000002,0.0317,-0.0254,0.004699999999999999,1995
199507,0.0371,0.0209,-0.0158,0.0045000000000000005,1995
199508,0.0055000000000000005,0.0131,0.0268,0.004699999999999999,1995
199509,0.0336,-0.0216,-0.0011,0.0043,1995
199510,-0.0151,-0.038,-0.0049,0.004699999999999999,1995
199511,0.039599999999999996,-0.011200000000000002,0.0052,0.0042,1995
199512,0.0104,0.0066,0.0024,0.0049,1995
199601,0.0226,-0.028300000000000002,0.0046,0.0043,1996
199602,0.013300000000000001,0.0179,-0.0105,0.0039000000000000003,1996
199603,0.0074,0.0143,0.0042,0.0039000000000000003,1996
199604,0.0206,0.052000000000000005,-0.0397,0.0046,1996
199605,0.0236,0.032,-0.009000000000000001,0.0042,1996
199606,-0.0113,-0.04,0.0233,0.004,1996
199607,-0.0596,-0.043,0.0519,0.0045000000000000005,1996
199608,0.0277,0.0245,-0.008199999999999999,0.0040999999999999995,1996
199609,0.0501,-0.0102,-0.0274,0.0044,1996
199610,0.0087,-0.043899999999999995,0.048799999999999996,0.0042,1996
199611,0.0625,-0.0404,0.013999999999999999,0.0040999999999999995,1996
199612,-0.017,0.031200000000000002,0.0128,0.0046,1996
199701,0.0496,-0.019299999999999998,-0.0144,0.0045000000000000005,1997
199702,-0.0048,-0.0316,0.056100000000000004,0.0039000000000000003,1997
199703,-0.050199999999999995,-0.0033,0.0339,0.0043,1997
199704,0.0404,-0.0574,0.0,0.0043,1997
199705,0.0673,0.0512,-0.041100000000000005,0.0049,1997
199706,0.040999999999999995,0.0121,0.0144,0.0037,1997
199707,0.0731,-0.0273,0.0013,0.0043,1997
199708,-0.040999999999999995,0.07150000000000001,0.0113,0.0040999999999999995,1997
199709,0.053399999999999996,0.0254,0.0024,0.0044,1997
199710,-0.038,-0.0070999999999999995,0.0233,0.0042,1997
199711,0.029900000000000003,-0.051100000000000007,0.012199999999999999,0.0039000000000000003,1997
199712,0.013300000000000001,-0.0248,0.0374,0.0048,1997
199801,0.0015,-0.0101,-0.0168,0.0043,1998
199802,0.0703,0.0013,-0.009300000000000001,0.0039000000000000003,1998
199803,0.047599999999999996,-0.011899999999999999,0.0138,0.0039000000000000003,1998
199804,0.0074,0.0006,0.0103,0.0043,1998
199805,-0.030699999999999998,-0.034,0.0341,0.004,1998
199806,0.0319,-0.0317,-0.0203,0.0040999999999999995,1998
199807,-0.0242,-0.0483,-0.0183,0.004,1998
199808,-0.1605,-0.0547,0.035699999999999996,0.0043,1998
199809,0.061900000000000004,-0.0002,-0.0351,0.0046,1998
199810,0.0698,-0.0298,-0.0233,0.0032,1998
199811,0.060700000000000004,0.0126,-0.032400000000000005,0.0031,1998
199812,0.061500000000000006,-0.0046,-0.0425,0.0038,1998
199901,0.0348,0.0067,-0.0446,0.0034999999999999996,1999
199902,-0.0408,-0.0602,0.0195,0.0034999999999999996,1999
199903,0.0348,-0.0384,-0.026099999999999998,0.0043,1999
199904,0.0434,0.038900000000000004,0.024,0.0037,1999
199905,-0.0246,0.0332,0.024900000000000002,0.0034000000000000002,1999
199906,0.04769999999999999,0.0323,-0.0322,0.004,1999
199907,-0.0349,0.0248,-0.0018,0.0038,1999
199908,-0.0137,-0.0095,-0.019299999999999998,0.0039000000000000003,1999
199909,-0.0277,0.031200000000000002,-0.028999999999999998,0.0039000000000000003,1999
199910,0.060899999999999996,-0.0694,-0.0288,0.0039000000000000003,1999
199911,0.0341,0.0687,-0.0565,0.0036,1999
199912,0.0766,0.06559999999999999,-0.0766,0.0044,1999
200001,-0.047400000000000005,0.0516,-0.011200000000000002,0.0040999999999999995,2000
200002,0.0246,0.2125,-0.0977,0.0043,2000
200003,0.0521,-0.1741,0.085,0.004699999999999999,2000
200004,-0.0639,-0.06,0.0645,0.0046,2000
200005,-0.043899999999999995,-0.0608,0.045899999999999996,0.005,2000
200006,0.046799999999999994,0.12710000000000002,-0.08039999999999999,0.004,2000
200007,-0.0248,-0.028399999999999998,0.0806,0.0048,2000
200008,0.0703,-0.005,-0.0137,0.005,2000
200009,-0.054400000000000004,-0.0174,0.0724,0.0051,2000
200010,-0.0278,-0.0385,0.0558,0.005600000000000001,2000
200011,-0.107,-0.0308,0.12240000000000001,0.0051,2000
200012,0.0118,0.008199999999999999,0.0755,0.005,2000
200101,0.0325,0.0641,-0.050499999999999996,0.0054,2001
200102,-0.1003,-0.006500000000000001,0.1223,0.0038,2001
